year,month,nina12,nina34,nina4,nina3,wtio,setio,swio,soi,noi,wp,ep,pna,pdo
2042,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2042,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2042,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2043,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2043,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2043,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2043,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2043,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2043,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2043,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2043,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2043,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2043,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2043,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2043,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2044,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2044,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2044,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2044,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2044,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2044,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2044,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2044,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2044,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2044,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2044,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2044,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2045,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2045,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2045,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2045,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2045,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2045,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2045,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2045,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2045,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2045,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2045,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2045,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2046,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2046,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2046,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2046,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2046,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2046,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2046,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2046,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2046,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2046,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2046,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2046,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2047,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2047,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2047,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2047,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2047,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2047,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2047,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2047,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2047,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2047,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2047,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2047,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2048,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2048,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2048,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2048,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2048,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2048,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2048,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2048,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2048,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2048,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2048,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2048,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2049,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2049,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2049,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2049,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2049,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2049,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2049,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2049,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2049,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2049,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2049,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2049,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2050,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2050,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2050,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2050,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2050,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2050,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2050,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2050,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2050,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2050,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2050,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2050,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2051,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2051,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2051,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2051,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2051,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2051,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2051,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2051,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2051,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2051,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2051,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2051,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2052,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2052,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2052,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2052,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2052,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2052,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2052,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2052,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2052,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2052,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2052,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2052,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2053,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2053,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2053,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2053,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2053,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2053,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2053,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2053,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2053,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2053,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2053,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2053,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2054,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2054,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2054,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2054,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2054,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2054,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2054,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2054,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2054,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2054,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2054,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2054,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2055,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2055,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2055,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2055,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2055,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2055,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2055,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2055,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2055,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2055,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2055,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2055,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2056,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2056,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2056,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2056,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2056,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2056,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2056,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2056,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2056,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2056,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2056,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2056,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2057,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2057,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2057,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2057,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2057,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2057,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2057,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2057,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2057,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2057,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2057,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2057,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2058,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2058,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2058,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2058,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2058,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2058,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2058,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2058,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2058,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2058,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2058,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2058,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2059,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2059,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2059,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2059,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2059,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2059,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2059,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2059,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2059,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2059,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2059,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2059,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2060,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2060,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2060,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2060,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2060,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2060,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2060,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2060,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2060,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2060,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2060,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2060,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2061,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2061,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2061,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2061,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2061,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2061,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2061,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2061,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2061,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2061,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2061,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2061,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2062,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2062,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
